uuid,level,name,std1
11-28e3182966fefb4f06e8e1fa063fb15a,11,cracen_prng_pool_mutex,4
11-2b7cba57e2a300d2ac9fe399acc29247,11,cracen_mac_abort,14
11-2f21b572341fabae5518667b37601ba1,11,cracen_get_random,272
11-3050c247ae78691b830c7c59e7c43851,11,fem_none_pa_configuration_clear,6
11-352c520e35ed01f22eccfb3f277cc010,11,generate_key_for_kmu,104
11-35548866524a28982609cf95549487ba,11,hash_partial_run,20
11-37116fb118c85a0a3d4808cc56c490a8,11,mpsl_fem_utils_available_cc_channels_cache,64
11-37cd313e18861f2645816f02e6327daf,11,cracen_mac_setup,348
11-3bee7a0c50f9b3bc70bbdd94f29e4068,11,memcpy_check_non_zero,36
11-3d2a1a3e20f9e4d76034998beb69a63b,11,fem_none_enable,2
11-3da204f1a26ae03c97dce7499f38453b,11,be_cmp,62
11-3e3eaefcbc968cd540e6c852cd139c22,11,si_task_wait,68
11-3f976d21736b8e52806ec0e48b10eb8b,11,lib_kmu_push_slot,28
11-407df1ebbc0e6675406603b3f9106757,11,cracen_free_random,4
11-41b8569c09ac955fe309f82c090523bc,11,k_cracen_prng_pool_mutex,20
11-42d4f81db67e76c06286fb830886bf1d,11,mpsl_fem_tx_power_split_constant_gain,32
11-4726fb009647abb13c4e978f44f422aa,11,sx_mac_run,46
11-47b4e5b2abf5ce5b7cc596b93a700097,11,safe_memzero,24
11-4b5bc92cea4025e06137c328c5a653be,11,si_xorbytes,26
11-4c03d3a3f30d959f8a0a7fac092c3f2c,11,sx_hash_resume_state,82
11-4c8a3e02eaf89cca168d3fc0916b4ead,11,fem_none_tx_power_split,6
11-4fcbf025d0f2e5d8c6a6618ffd2209b3,11,si_task_produce,38
11-52d762fa22ea213ae8e1fbe798808fad,11,cracen_kmu_get_key_slot,68
11-535ce5462b87f713cc9313d44a8d217d,11,silex_statuscodes_to_psa,188
11-56388e226f0fbad8f0b0ac9107538f02,11,lib_kmu_revoke_slot,52
11-56a311e3f640a5826abb8b4d4c72b736,11,sx_hash_get_alg_blocksz,4
11-57a8fc0ccc4935732ca9ae51f62cb885,11,fem_none_disable,4
11-5a6228a9178332cdeafff73300c6963f,11,cracen_ecc_check_public_key,128
11-5cd834bf2227a288276c3ff3cb94940e,11,fem_none_pa_configuration_set,6
11-5e17869a9637bab9749c5d1b050901fb,11,sx_mac_resume_state,170
11-5e6a00aa47c52f931666912e46e34422,11,cracen_ecc_curve_is_weierstrass,28
11-5f12bda86c956125ae79ee3ab29e5114,11,hash_wait,30
11-614314f6e55b9e6df7a94aca782fcdec,11,sx_cmdma_reset,66
11-6346f9fb375e68ecd2eb7df87b425dba,11,si_be_add,20
11-63d2c9fcb1575ca1713481ece37b5c0b,11,sx_ba413_digest,300
11-63eafb9f67d9e2c919cd0ae694344405,11,cracen_key_agreement,424
11-63f07302530d0eeb26210b8d293ca571,11,cracen_release,108
11-645ee04a8ee9517a31abc98578ca35d4,11,mpsl_fem_lna_configuration_clear,12
11-64cf3385f8b576fc62a55776593f08fb,11,sx_trng_get,212
11-652c572603b2104d34fbfc8d1bf2f097,11,sx_blkcipher_ecb_simple,164
11-65cf4a2982e74173411aef770d5c31a4,11,cracen_acquire,64
11-69ac5e6fcbc20ac0d9f2ffc693994aa1,11,safe_memset,22
11-6b1be41f651c7e252605bc8e9af62a6a,11,sx_mac_hw_reserve,64
11-6ba2cad89de45baf2a6ea0f5474a4da4,11,sx_hash_status,36
11-715e9088cd05d324e440b49eefb24f06,11,sx_mac_generate,190
11-718238efcb42b3c11f24f02743fe39c0,11,cracen_prepare_ik_key,76
11-7414f84f765131e89b353fd51d6c27d6,11,ecc_create_genprivkey,24
11-76619e731c6c24654cce6513e7f5b6f6,11,ba414,1429
11-783cad94f71d8877d877302361df9c24,11,mpsl_fem_enable,12
11-783cf0567bfd41e17310cd0e491d7b34,11,si_task_partial_run,36
11-787be2c2253b7d871588ccb1e885b28f,11,sx_mac_create_aescmac,156
11-78b95d7c0702682326ee28a19ed725a3,11,mpsl_cx_none_methods,20
11-79fd94f6aa502d54bd5334df8e36e2f4,11,trigger_task_and_wait_for_event_or_error,84
11-7b1536f6dbbdcee9dfdff6773a8c4532,11,lib_kmu_is_slot_empty,20
11-7bb450ffbcb8b2c73b5f66663190353c,11,ik,380
11-803becaef1e4e3cd05f96d1663faf2c6,11,sx_mac_save_state,138
11-898d2e67c2fbd44c7e429f626ae2c533,11,sx_trng_flush,48
11-8d9b8511a9594a9a8021b5a5dcc5ef41,11,check_ecc_key_attributes,160
11-90efe5ec2897aad082d9275a9410de6a,11,mpsl_fem_pa_configuration_clear,12
11-97f13ec2c9a9c0929f3db88b0ecc91ea,11,start_hmac_computation.part.0,68
11-995539bb3d1c3359043ed9a81e219abc,11,ba414ep_ucode,4892
11-9a27c189f00cac9c2d95af33f6ac7fa3,11,set_provisioning_in_progress,48
11-9a5eff93bd7d7e1a1b4bfbd381848e7a,11,si_wq_wake_next,32
11-9b32d9649ee8c38bba1b672afc81cd39,11,finish_hmac_computation,90
11-9baa5c10260d30c2cb450c88b371fada,11,mpsl_fem_pa_power_control_set,12
11-9bb8a15c9264313a863a093b93898572,11,sx_hash_create,8
11-9d7bc084814dea9d60b29e04abbd47e1,11,register_callback,4
11-9e7fc347d670bd4f4e679bca8813cb1a,11,get_kmu_slot_count,62
11-9ff51d73e3635e5c1243a88e05c66d85,11,sx_hash_create_ba413,88
11-a1662c848bb22494326e4e12cab38086,11,sx_hash_feed,94
11-a2229bdcb37c2e8d2d2ffd01cfbad3bf,11,granted_ops_get,8
11-a61a1617af254a61bfc87a5ab689bfff,11,push_kmu_key_to_ram,76
11-a759499ada52f45b9b7a10b59642cb77,11,cracen_hmac_finish,94
11-a7f76fed27d6dc9711ff7b2ae6763d7c,11,sx_wrpkmem,28
11-a803ace2d934560ce5985c5906a96561,11,sx_trng_restart,40
11-a9f2536f40a16d4672b649f9d9d07ac5,11,sx_cmdma_newcmd,40
11-aa3642c9d14770b2bdaccfead4fabc6b,11,cracen_ecc_get_ecurve_from_psa,148
11-aa5dc06d6ca089588512366ee3a7efc7,11,sx_hash_get_digestsz,6
11-aabcec0b3752e8c386fcdd2c881a715c,11,sx_mac_feed,90
11-af584e1dca17a1b8c3160c8844321ab1,11,hmac_produce,96
11-b01722dbbe2e5bb7d24643ee20b5b02d,11,si_mac_create_hmac,172
11-b1fb78806991302538596df0cbb831a4,11,sx_hash_save_state,156
11-b7931fb0083082f7e5c7039fdefb2664,11,sx_mac_wait,26
11-b9ebac57d4c33b8ab4bb67daf6fce033,11,constant_memcmp_is_zero,42
11-baf2aff9cd412fc3ac1c21a42100c844,11,cracen_get_builtin_key,164
11-bbb0fb5c8a340220aa1fc4dec5a1e0ff,11,fem_none_caps_get,6
11-bd15c3c9d4fff271df109c91e131d5ae,11,fem_none_deactivate_now,2
11-bdacff4945acc536c4c9a847d30988e0,11,sx_hash_free,6
11-beb4c01f7c3a4a6cd15d2ee99a232412,11,mbedtls_psa_platform_get_builtin_key,64
11-bf9dbac43490cc22bb9b34732ea5f6d6,11,ctr_drbg_update,156
11-bfb6181a5c19683a54de8b01e40b9814,11,cracen_get_opaque_size,136
11-c29a05e1882edea1007302c219df3e69,11,sx_hash_digest,56
11-c5d2fa03f27d1c59865bab6c83de380c,11,cracen_kmu_destroy_key,84
11-c5dbafc45f1550a7bc649f66f3239b1a,11,cracen_load_keyref,228
11-c694df211e08d36f9405f0e859b53a9f,11,mpsl_fem_pa_configuration_set,12
11-c77efff9ad49d416dd04ad4e77878783,11,sx_mac_free,26
11-c90003e1056453234203832ae4f6b09e,11,ba413tags,16
11-c9f04e5e6cd79f65e551cea14d7981c5,11,cracen_kmu_clean_key,20
11-d08bf147d66f4fa978536303366289c0,11,sx_hash_get_alg_digestsz,4
11-d3d450aa99d5d6d8c95be4b76a18e4fa,11,sx_cmdma_start,158
11-d436eb0fd9de10b54a828ce6435f7e81,11,include,120
11-d460684d28abc769f9627cabb1976a70,11,cracen_mac_sign_setup,4
11-d469bc0f88dd3247a0ab1556bf408ff2,11,ecc_create_genpubkey,132
11-d5706ca86f5b8815b8543b99e8b3360e,11,cracen_kmu_get_builtin_key,456
11-d580633938c3401476ec02271cb1df9b,11,fem_none_abort_set,6
11-d61ba6cad127ca83b2c9a468f3af8fdb,11,rndinrange_create,160
11-d740729545601bbdf0ee35f0f2bd05f2,11,cracen_init,92
11-d787b0d1b50b2fb305756bc57562178d,11,ba411cfg,28
11-d8812829e89f59083522afd6a2e36e32,11,mpsl_fem_init,14
11-d9d99b7127830785ac9668f6d6ee46eb,11,cracen_cmac_update,218
11-db7c998204c31b747319f23aabef45f1,11,mpsl_fem_disable,12
11-dd0f98e004dc096f723f5d13e53a8439,11,fem_none_pa_power_control_set,4
11-dd88f727c612537e16048c16e66ef8e8,11,decode_scalar_25519,22
11-df69a0f036740032bb2ddfc3ac2ca79a,11,mp_fem_methods,4
11-e1682c227fad95c697aed1fbf537ae06,11,lib_kmu_read_metadata,48
11-e1f833d3234ca9c4d32e4981b6bd962d,11,cracen_clean_ik_key,4
11-e4407744dbbcc823ec4e2c79a0fa0463,11,lib_kmu_clear_all_events,36
11-e4661916d22b5526ca4343c3cdba777a,11,sx_clrpkmem,60
11-e57ac30c7c9a4ca7bca1d66b4ff4225f,11,generate_ecc_private_key,216
11-e5db6751998f88ee543e905db18282f4,11,baremetal,416
11-e61120777ac0bd1de39f1b405b39a4c9,11,cracen_export_key,168
11-e6f39599329eb7121aeb0383decc18ac,11,hash_consume,48
11-e77006ef31e4ff6f7d179bec04102ce3,11,cracen_init_random,112
11-e7b1bb8534df87c26b52f6be351d8391,11,si_hash_create,96
11-ec634b6fc36f091be4bcff3a0401b098,11,cracen_prng_value_from_pool,76
11-ed5658e1b43c57599ddea9d3c8fb1578,11,fem_none_lna_check_is_configured,6
11-ed61f54a1bc166ae263896c838203366,11,start_hmac_computation,12
11-edfbf38f0ff10accb56493102d24b5ba,11,sx_trng_open,164
11-f011e01f3a0c0a006bdecbf7a772fa10,11,sx_cmdma_check,78
11-f0eaaebf65a1c176fe9b4645cb2f2916,11,cracen_prng_context_mutex,4
11-f26999c4b841f1a16a4c7c7e79b8067a,11,cracen_mac_sign_finish,144
11-f31a8309d6891126c63b75caf3fb70ba,11,sxbufops.c,154
11-f35b0d3a01e31c1ec9142a6b31af1e32,11,clean_up_unfinished_provisioning,70
11-f36abee8e8181f39ff6fbda481501334,11,cracen_export_public_key,240
11-f42b43156574b312f9399562cd8153bc,11,cracen_generate_key,64
11-f5f422aa042a8dcb2683ba32b0823768,11,read_primary_slot_metadata,54
11-f6989b015df21469d3e44dcb42e44fe7,11,sx_mac_status,34
11-fac1fb950e530b139cd0f4a210fa8c4f,11,lib_kmu_provision_slot,60
11-fb4b2b05216a9764eb13f462d9524965,11,mpsl_fem_none_methods,64
11-fcc0842a85312d135a07c00f74a0227e,11,hash_produce,52
11-ff02fe4efedb9216ae16fb00240807db,11,mpsl_fem_lna_configuration_set,12
12-00bf74f92f7486b7243e1700e1cb4bf7,12,sdc_hci_cmd_link_control.c,8
12-01ee895a0eed9e1beda4162e55896e7c,12,ll_subrating.c,74
12-03d0b8ef98c2524e966491351ced6dd5,12,sx_pk_get_regs,8
12-0430a2063d40f452e2e06bfcc2645cab,12,ll_periodic_adv.c,40
12-05951d3817cb0883793628c865b0e082,12,sdc_hci_cmd_vs.c,404
12-06871f0f4f824bbb853db08dedf3f38c,12,ll_periodic_adv_rsp.c,12
12-09efd43ecf836948267e55379bbf3e9f,12,ll_sched_peripheral.c,4132
12-0bcea33c658d7213d3a3e0a5505d8a27,12,sdc_hci_cmd_info_params.c,8
12-0d8a5929a84bc5a6c914f0f73520efe8,12,hal_ccm.c,820
12-10c82873e29731c597743040616e4f9d,12,sx_pk_mem2op_be,46
12-10e74a019dca17ff913647a1b98464de,12,mm_block.c,68
12-13bcc7b4657c9882f9b90f97eee2f0cb,12,sdc_hci_cmd_le.c,154
12-198eecab833f18dd0e6bbd7fb44af082,12,hal_ccm_aar.c,132
12-1bd1ee6c49eb56919ca6d7652fecf083,12,ll_dlm.c,891
12-1eb1e94fec3e1ecf011a02e409f77fa3,12,ll_rssi.c,60
12-1ffd27595ffd7641a5293125993f5c33,12,hci_data_coder.c,284
12-230ecc374e73a0a84b6ba69268cbd0ee,12,mm_iso_datapath.c,136
12-25478080a00ca9a39bfe724df9519ff5,12,hal_rcs.c,3812
12-296628fb044a5d5c1a8aa54f78cc22b9,12,ll_feat.c,104
12-2aa205efc2e752097d690261f7bc7ca2,12,hal_aar.c,452
12-2bc49e622311446b314db53247dd9fbf,12,ll_dc_proc_data_len_update.c,210
12-2e01157815c0d4abcc4f97de6c206633,12,ll_master.c,16
12-2fe40aad9e871d1880270c3a343ffa74,12,dm_q.c,288
12-318b874fad0a52e84bd09de0cde6525a,12,ll_dc_proc_ping.c,246
12-330c953394c84d71757749b5aa0c314e,12,ll_trx_acl.c,3382
12-358ee16dd068934464c6878d5ffac3bf,12,isoal_rx.c,12
12-35c8e89acf30a681220fcfadc17b9a72,12,mm_pawr_buf.c,104
12-362a26830c889c705dc5791dd860a98d,12,sx_pk_fetch_capabilities,36
12-3c287ee9283d3f2242e8954d62ee639c,12,read_status,32
12-3c91ec62b866fcfc6abf4ddcbc418566,12,mm_pdu_core.c,266
12-3d88c5ef060cbe4e783271ab78ef1c43,12,ll_big.c,5
12-3e6447f9912dca81062ba680b8243dda,12,ll.c,528
12-403084bb6695fdaf4bff8461e6cda108,12,ll_event.c,1049
12-407f841ceef29b00956c1319c54ade7d,12,ba414ep_is_busy,10
12-422581f612cd1156fca355772f08213a,12,ll_ctrl_crit.c,268
12-43b7ecfc8851c6a36ad59d0708b63ffe,12,ll_util.c,618
12-43bde549f130137c3969d79f49d5f275,12,ec_curves.c,637
12-44f0cbab43d4061c1dc047bd6a579531,12,sym_*,24
12-45203115e54330be2358ed55173b30aa,12,mm_context.c,1024
12-468d6ecc85404eff18622a56e6ecbf73,12,ll_prand.c,156
12-4a81041d4495990d4ecd3b7edd97763b,12,ll_dc_proc_acl_terminate.c,322
12-4e0cfe17f747d8872d1c39006ab578ff,12,sx_pk_ecop2mem,4
12-4fa64c6bf7cac829b297dc0e222230d5,12,ll_clock.c,116
12-52ad7a69257cdbc5c76b6e52415c643e,12,hal_rcs.h,360
12-5369033fe0ecb41f21d5ea1a1a09a330,12,pkhardware_ba414e.c,516
12-53a3e87edb550d0b5259b8120aeb383a,12,ll_cig.c,4
12-568b002645fe4e4f14b02f2ac9f8b34e,12,ll_util.h,234
12-57ce5403e6f678a1e769de83c18ffd60,12,ba414_status.c,228
12-58ff7b65f42361e3a4b98e6a40ef17c4,12,sx_pk_init,60
12-5aba97e760217a54bed58f2bc92934df,12,ikhardware.c,380
12-5ad3927a30137bced85554710dcc1382,12,isoal_tx_hci.c,16
12-5c21b14bce39c1d116db6f96d4a8b325,12,cs_utils.c,24
12-5fe3429649176dc570175c0c56bdc380,12,ll_dc_proc_ping.h,68
12-6373c144b45133375c4a3d4d4e43edb2,12,mm_adv_buf.c,926
12-64dd1ddeccccd9f4a6b9082d64adfabd,12,sx_pk_acquire_req,76
12-6759d8a124c366fda6756ff955e17888,12,hal_rcs_private.c,414
12-6bb9608c6d1c05a2a5cb24b68627a430,12,sdc_hci.c,52
12-6ca205e87aec2d80d3c006e3fdee9d3a,12,ll_slave.c,5918
12-6cbe6f59afddb247b7d570a2d2c41564,12,sdc.c,1876
12-6d57f88beded4562c34a31388b3de556,12,sx_pk_wait,36
12-6fe36ed8f1a6c6913634a522801ffb05,12,sx_pk_rdreg,6
12-70fb13974598b4468f3c20b127e75f95,12,ll_math.c,34
12-74986160c89cd8c036745271ee4fd99b,12,ll_phy.c,1264
12-75507fdd016d89630b05f73df959409b,12,sx_pk_release_req,44
12-7b6810d2a680c26c2fb71d9b38e7c06d,12,sx_get_current_req,8
12-7b73f9733363d16d46d6868543a3a714,12,ik_is_busy,20
12-7e0bf24b4aa1dbc6562f1d596a32d30e,12,hal_rcs_tx_power.c,167
12-80d5507435aefdf79c2bd61b42beff4d,12,ll_adv_primary_timings.c,108
12-811f84fd22d3210fc2961f296ac8b675,12,hci.c,242
12-85fa024506062fbe417bd10abe78a2bd,12,ll_ctrl.c,8578
12-87e5210097342e358dcfe7309731e3e2,12,cs_drbg.c,8
12-8eded3605bd1c93f8291cedd6db79618,12,hal_ficr.c,160
12-95edca3affce2d2448557b652c629017,12,ll_privacy.c,1600
12-9688036d2f75578878737cba609ae087,12,ll_scan.c,76
12-96b7d6eaddb27d4d067e07b126fb1597,12,sdc_hci_cmd_controller_baseband.c,72
12-97512ea887c15cb654f29ced1c658234,12,ll_address.c,186
12-97c9baf0d368fbf4611e56148554caa5,12,mm_ring_buff.c,906
12-a2faccfca72f031069635e4e7a8505af,12,is_busy,30
12-a742d93033e53f4fd5a6f755e523d244,12,ll_dc_proc.c,172
12-a75aead1d66fbad59864013ea9946542,12,ll_pdu,18
12-a76327e5477e6af7b580e3be62addcb3,12,ll_dc_proc_shorter_conn_int.c,24
12-a7ee075227b2616dbacacf8abed99508,12,mm_cs.c,52
12-aa14c3641f6b63e21a18c8941a1aeb4a,12,ll_chmap.c,101
12-ac2f748c062da79514fb8911e1c0c14b,12,ll_chsel.c,440
12-ad3d7a3f40d363e3595ad695e1b92a41,12,ll_adv.c,5880
12-b1ce89562390724e071658a57a4ca60e,12,cmdma_hw.c,156
12-b36db48bcb6c215d7d1b21186b2be346,12,ll_cs.c,46
12-b3e2de92aac5f6a4936c42aebb16b9d7,12,ll_adv_channel.c,284
12-b3fc0b87de8c309d0e12a96341febc62,12,ll_sw_fal.c,408
12-b818bbfb249c34c757c8c3ea88275ad1,12,sx_pk_mem2affpt,32
12-b97a46bff11e44373092a2e380acb6a4,12,ll_address.h,12
12-b9d98e7f4e23468ff0249d180824279a,12,hci_ev_encoder.c,1376
12-bab2a0afccec8f0f31a8f20ab42d2191,12,ll_dc_proc_engine.c,2056
12-bcd1d57f43c3f7edf11e412b49ce31bd,12,ll_dc_proc_sca_update.c,32
12-bea0c5938430faa24be13ee81f47b7a0,12,ll_pdu.c,1478
12-c07de1fda8f00cadfe2caf71c8141ec8,12,sx_pk_affpt2mem,30
12-c31e67a38e668d1959a873e4f878eabb,12,cmddefs_ecc.c,48
12-c3d262d940c4a5ee76da72bed5bcae30,12,sx_pk_wrreg,6
12-c5a137b997301454a9b51960cabd6818,12,ll_anchor_point_report.c,180
12-cc1045b0e3b421759ce78deaf85e2139,12,sx_pk_ecop2mem_be,42
12-ce10023cfe4afafaa6dd75543193aadc,12,sx_pk_get_blinder,4
12-cefceb15c951ba516209873b4134b9c8,12,ll_dc_proc_conn_update.c,266
12-cfb99d80f09baef1e5677f691f1175e4,12,softdevice_assert.h,120
12-d3665dcda44774e655ca6dc9b85be3c6,12,sdc_soc.c,44
12-d90b4ce759ca1686ef5e98871fda2a55,12,ll_sched.c,48
12-da65240faccb263708ccbe65320c140c,12,soc_config.c,92
12-dac8b68b4ddc29012b96b899b2d4db26,12,ll_adv_report.c,36
12-dcec9684f716ea0d2b8be730033c50b6,12,interrupts.c,260
12-e19c84a3f30a924d02b8e3dcc7f49a7b,12,sx_pk_get_caps,8
12-e1e7927fdf74ebc67458376145d4baf9,12,ll_sched_scanner.c,25
12-e539650684be8d87d781445389fb0566,12,mm_alloc.c,174
12-e677f3e40411e2d5b9365b4f0dfaf4c7,12,ll_dc_proc_feat_exchange.c,496
12-e89bc41e8db60293390832d440f2f97a,12,ll_cs_capabilities.c,112
12-e9c5ef1dc65b26029721ae86d0cc7231,12,ll_dc_proc_channel_map_update.c,88
12-eccbbb04421a62e58bd279fc834c306a,12,hal_cs.c,16
12-ee114f3750bf5b3af41c515345f907ff,12,ll_dc_proc_ver_exchange.c,298
12-ee2280e549732945d0e1f2e522764600,12,sx_clear_interrupt,26
12-f2b7c512a623a94ec6f5502f903ef5dc,12,ll_dc_proc_enc.c,750
12-f6431c73ef913cc0e46d6ed5837bec38,12,cs_utils.h,28
12-f70241403887c6c7be674c641044342c,12,hci_event_mask.c,224
12-fd48c537a09b1416eff0a5c72b01683f,12,ll_sched_central.c,40
12-fea8bad80058fe940a42151e7a4a8d74,12,hal.c,22
12-ff1aba3879ad45909e71c33b36457ae5,12,ll_rf_path_comp.c,120
13-0025bdea3198730ffc98e7be9d310c7c,13,ll_periodic_adv_or_adv_rsp_context_get,40
13-009b5f01c50ad2a01e6de19a22afc1dd,13,ll_dc_proc_engine_pdu_build,1044
13-0172fe055895a28830a8f8c85f75f7b1,13,ll_chsel_find_next_data_channel,196
13-017f8e5283273562464648926d1d358a,13,ll_dc_proc_enc_rcvd_enc_req_proc,168
13-018d6cd8eae670fb2bd849f830cf3498,13,mm_adv_buf_append,96
13-02021bffb80015265616b54de8a91f1f,13,m_generate_advertising_set_terminated_event,76
13-020bf187c15615da871ca8671ff970ba,13,ll_dc_proc_phy_update_request_event_populate,132
13-023f0d5ea9fb92a0597ab7d8ca1859bc,13,m_memory_init.constprop.0,752
13-0279d63381d5a44ce15a92c5a1c3a50e,13,slave_conn_reset_list_elem,8
13-02b8f5d0891c8108404ecbe78482fbda,13,m_adv_prepare_common,380
13-02eef1e1e16041a1ce3683962e3389ac,13,ll_adv_set_connect_req_conn,24
13-0352aee8a26723d9d05206a5c31f3874,13,ll_dc_proc_ping_req_sent,34
13-03e702618eae0336588227525a377c64,13,m_ctrl_packet_activity,16
13-046b72e167ec6348409c73dc66739f6d,13,ll_trx_acl_conn_event_report_enable,12
13-04c6ae8e7ac07c389a904ec961c28971,13,ll_sw_fal_remove,72
13-04cf661dfe1ccdb135bf024688228f9e,13,m_callback_ll_dc_proc_cs_channel_map_ind_set,4
13-04e12518b684294145afb88f81daf908,13,___HAL_RCS_RADIO_TX_IDLE_TO_TX_NS,10
13-04f9a6bfbaad42a8154d1eab2640b964,13,m_enable_shorts_for_trx_if_radio_params_are_ready,96
13-051618405f4e512b89d29e9a6293b530,13,mm_free,14
13-051e71013782225fb0f6ca341eb834fd,13,hal_rcs_last_phy_get,12
13-05ec52560623b8198de6740a8dd7e70e,13,sdc_hci_cmd_le_clear_filter_accept_list,4
13-06197782ec4be532b6effa8e27689bf1,13,ll_adv_primary_timings_legacy_adv_event_max_length_us_get,64
13-0657590a0131683eec29e9c8be3a0357,13,mm_context_all_release,50
13-06ec36585123eeca1ab12a6c73a5aeea,13,hal_rcs_on_event_end,212
13-0708567f05fcc4a83eba2a9f0d3967bc,13,ll_ctrl_cmd_le_long_term_key_requested_reply,28
13-074f7871e1d508614cb36a463daa028c,13,m_slave_subrating_events_to_skip_get_func,4
13-07ef915f045c58b0e4719ccc5573e13e,13,ll_ctrl_cmd_nrf_set_periodic_adv_rsp_response_buffer_count,12
13-083ef874bbca861e52359ac7d10e6c28,13,m_advertising_set_terminated_event_raise,60
13-0840b53f25750516ae68d62c0d5c14dc,13,sdc_hci_cmd_le_read_remote_features,4
13-086965ae182f6a0161f40282f09cc4fb,13,ll_privacy_is_local_irk_zero,24
13-087371a82f3830831eb7ba05499c8cde,13,hci_packet_get,192
13-08b3494b3452e7e3ddda32a2a33ccaf9,13,hal_rcs_sig_rem_radio,564
13-08b9a115afb50a4a70b2c11ce21e16d2,13,m_trx_dr_callback,886
13-08bda728dd9e31f175ffb91c8b99999f,13,m_slave_init,36
13-08be9eb4c983bd77dadc3d2b92f5166e,13,sx_hw_reserve,84
13-097da0aceec06265b7eadfa96627b1fa,13,convert_ba414_capabilities,76
13-09a211323185172a3285a9fa5e7b75f4,13,sdc_hci_cmd_le_set_adv_params,4
13-0a1a3e83c6c8e60af384171f4a4fd5dd,13,ll_dlm_request_raise,40
13-0a7e26a2e0476529e7422ec1a84c9885,13,m_prepare_fem,88
13-0b2e744bb32dbebfe20a53c7b4927c4f,13,ll_ctrl_cmd_nrf_set_extended_advertising_data,300
13-0b82e7e46e7e5091c0266c81125b0cdc,13,ll_privacy_is_peer_irk_zero,24
13-0b937483ec28a921be56aa665b899c1e,13,m_callback_ll_dc_proc_cs_sec_rsp_set,4
13-0babbbc9fd02ccf8c5cbf4eb053f8efc,13,ll_sched_scan_running,12
13-0be02ec0936aad1fb8a97cc3c11b8d14,13,m_callback_ll_power_control_enqueue_packet,4
13-0c1dafcdd251ce09d5670508d9dd9c18,13,mm_context_init,372
13-0d09822af6ed9d6e1f3afc4bcb09d767,13,cracen_irq_event_for_cryptomaster,4
13-0d85989e3c8f8077fbb961e284c19302,13,m_slave_rcvd_length_req_proc_cb,4
13-0dcdb7970d541ac59fcd3c36ed2a6ea0,13,sx_pk_run,38
13-0e4eab86ce7f4bd3439860db43680c9f,13,ll_ctrl_cmd_write_authenticated_payload_timeout,130
13-0ef76516f1fe99bb58fabf62ab846948,13,m_role_module_overhead_us_get,38
13-0f0400a25770de2cded97e05d6478204,13,ll_privacy_resolving_list_remove,30
13-0f6aff99e04f4b41a5d3925e6671e49d,13,mm_ring_buff_frame_get,12
13-1003d7d17e0068ffa89071fa06bc4afd,13,sdc_hci_cmd_le_set_default_phy,4
13-10499d710e902a0e67160258ddb02ec9,13,hci_event_masks_reset,40
13-10655482f87c5e562d56b2e73ca7312b,13,mm_ring_buff_next_frame_free,36
13-10758a602d2e0b6a429fbb48f5ba22bb,13,ll_dc_proc_peer_ctrl_timer_stop,38
13-108d990f97d6f9b381da046936c486a4,13,m_process_aux_connect_req_func,4
13-109366e2941d38ae47ab54bc936eb219,13,m_host_flow_control_callback,4
13-10b5e49e75ec3127808cf003625a2d57,13,m_adv_build_and_send_primary_legacy_packet,336
13-10c86c400a6406d4c09efae0ad5f3a4a,13,m_role_using_privacy_is_running,140
13-1160d039464982cc9b12a05ea3607a73,13,ll_dc_proc_ping_rsp_sent,18
13-118ad523646013a7e9a8251040d8c248,13,ll_ctrl_slave_data_length_enable,28
13-11e9d79324e1286d4f166ea49c37a971,13,ll_adv_data_id_prio_high_generate,18
13-12da5c193082595e2f7e703b04bd5d12,13,ll_adv_event_interval_us_get,6
13-14144b15c94b445792a0da2420aae5e6,13,hal_aar_disable,100
13-14983bc2ad67de24bdd98fb283d3d7a3,13,ll_privacy_address_resolution_peer_irk_prepare,36
13-1499320f8458b042d10177484ec1925e,13,m_primary_channel_duration_us_get,68
13-150acffc4e91b492fcb98afb9c19352a,13,ll_clock_sca_ppm_get,4
13-15764cfebcf2e8a0d57d2277f5c36b74,13,ll_privacy_whitelist_anonymous_accepted_set,12
13-158fad4d674f4f9d36a8c20f5ad8c064,13,ll_event_data_buffer_overflow,28
13-15c0bee75509ce025cf7eac460a87f28,13,ll_adv_random_address_set,16
13-1647d17b2e68d90489d561b590f72d10,13,ll_dlm_min_event_length_us_get,4
13-167a4ee9116794da3c92efcc702b8dda,13,ll_adv_is_high_duty_cycle,8
13-168938c405d31f1a9bfff7494e1c7d2d,13,adv_reset_list_elem,8
13-16a1df026d4b564edb9e3f310800505f,13,hal_rcs_last_rx_start_rem_time_us_get,20
13-173e39af8ca5995fd9c5df277c4fb15f,13,m_slave_sent_reject_ext_proc,48
13-17428cf42fc7643fecff2aa6dd3bb108,13,mm_ring_buff_frame_tail_get,76
13-1782bfbc0ce348022ddf3c4f6fd2927b,13,ll_ctrl_cmd_le_clear_resolving_list,28
13-17bf0021fcd73b20effaf74e33290e67,13,ll_ctrl_cmd_nrf_set_adv_randomness,46
13-17eebdc6f673e3b701d9204215b68aa4,13,ll_dc_proc_acl_terminate_event_complete_populate,172
13-187e0cc955574a504d8b5a735936660c,13,sdc_hci_cmd_le_set_adv_data,4
13-1898eec8a5b36c020395d7143c25be6b,13,ll_ctrl_internal_reschedule_if_slave,24
