uuid,level,name,std2.8.0,std2.9.0,std2.9.0(%),std3.0.1,std3.0.1(%)
06-bcd96a5142c276054c071c4be74f3fc2,6,settings_store_init,16,16,0.0,16,0.0
06-bd46b359d5f905eb2e781864363beab0,6,settings_delete,8,8,0.0,8,0.0
06-bd74b976feeb577870a8641569fd5cc5,6,bt_l2cap_connected,184,184,0.0,184,0.0
06-bd83fc95cadc9e9f3df13d0e64b082c7,6,bt_conn_init,56,56,0.0,56,0.0
06-bd9b915a8309d30b97e27ebfd4ee019d,6,arm_mpu.c,758,758,0.0,758,0.0
06-be3596a95bf29631c61a8aae6a8a4c6c,6,l2cap_data_pull,252,252,0.0,252,0.0
06-be9f3eef901ae74643965b450da67225,6,zms_delete,8,8,0.0,8,0.0
06-bebcae3210dac4c18f7766a4d62b0fd5,6,bt_conn_new,92,92,0.0,92,0.0
06-bf1b6170381f0a64436a87473e80ca91,6,bt_buf_destroy_view,108,108,0.0,72,-33.33
06-bf398017fb0f3ed33b0a3ed2e7def019,6,cf_set,260,260,0.0,260,0.0
06-bf9296bc72f359199bba2055a980a4d7,6,smp_pairing_random,524,524,0.0,376,-28.24
06-bfec07a89dc12622e7006ddcb596e4b0,6,bt_send,20,20,0.0,20,0.0
06-c0361d9e7d96e213c56b75c6bf21b073,6,settings_zms_load_one,,,,66,
06-c1509109ffd22b397e9a249fbd32cec4,6,smp_send.constprop.0,64,64,0.0,64,0.0
06-c172eb6f0d8fbdc0eebc9817dcab7611,6,bt_gatt_foreach_attr_type,276,276,0.0,276,0.0
06-c195e7b69b33e309f27b1df2b49bf273,6,adv_pause_enabled,48,48,0.0,48,0.0
06-c1b3ab1c1cfead8dadb6507d36b93996,6,sys_slist_append,20,20,0.0,20,0.0
06-c27bd270e5e5d02c479651781b8cafe6,6,pinctrl_apply_state.isra.0,,30,,30,0
06-c27e5063acb2c336e323cd3330d8ffe1,6,db_changed,116,116,0.0,116,0.0
06-c29bcf8e8f1bbb27e55e4af9f1005db3,6,zms_compute_prev_addr,92,92,0.0,92,0.0
06-c2c3081275569a523f7b887c77722c5b,6,helpers,120,120,0.0,120,0.0
06-c52b45afbcf49561750d080057199972,6,dk_set_leds_state.part.0,84,84,0.0,84,0.0
06-c575b1055631a95a5da497bf0d377092,6,get_auth,88,88,0.0,88,0.0
06-c5d5f303ce503ea6ba95fc4f15d9cbc7,6,bt_conn_is_peer_addr_le,64,64,0.0,64,0.0
06-c5eed3a1306f1d2a5a51698e2b66e474,6,net_buf_fixed_alloc_hci_rx_pool,12,12,0.0,12,0.0
06-c625b06665e22050b717dec7246c52cb,6,get_sectors_cb,68,68,0.0,68,0.0
06-c6df3a4fe1aab148ef9f407d43e7119e,6,send_err_rsp.part.0,58,58,0.0,58,0.0
06-c7505febbca54d047a2c029f5b21cc72,6,bt_enable,212,212,0.0,212,0.0
06-c7a92c2c4af6d3ead9d788b1e7246b20,6,settings_zms_find_hash_from_name,,,,106,
06-c7bed7882330ab3a573953823ff6f209,6,addr_res_enable,48,48,0.0,48,0.0
06-c8add10a793c99fc1cf9877c3f37bf39,6,get_adv_channel_map,30,30,0.0,30,0.0
06-c8d5b4b691b84ba58134a0cecb798afb,6,recycled_work,16,16,0.0,16,0.0
06-c8e573e1ec2d8644ba9a8a2a70d9daba,6,bt_keys_get_type,68,68,0.0,68,0.0
06-c904ef708ae4e2fbb95d4f8361a07bf3,6,bt_att_accept,220,220,0.0,220,0.0
06-c91f842d2f7fb1f3fb895a782c19ef62,6,smp_pairing_confirm,124,124,0.0,104,-16.13
06-c95cf0b9a0a05f3f3ba70c9b9fe6c985,6,bt_le_adv_set_enable_legacy,74,74,0.0,74,0.0
06-c961df325146ffbdb0d58ed7a5f58b2f,6,meta_events,80,80,0.0,64,-20.0
06-c9eb1b08468f000f4259b8c9ff58d769,6,bt_keys_get_addr,40,40,0.0,40,0.0
06-ca23c170b68ffc1763833cb547db2b86,6,read_appearance,58,58,0.0,40,-31.03
06-caa3d4ccc2079eb0276b784de94230e7,6,bt_init,1212,1212,0.0,1156,-4.62
06-cc1e7d453b25805ce2801d88e3a8d065,6,generate_pub_key,,,,308,
06-cc7de528af64c5d5e7019197dcae9b4f,6,clear_cf_cfg,40,40,0.0,40,0.0
06-ccc9e7d4c4afec908dda29194a32bbef,6,settings_handler_bt,20,20,0.0,24,20.0
06-cd643cb2a2cdceed346b7f4554643e82,6,keys_add_id,22,22,0.0,22,0.0
06-cd7bd7e9d251d4011df76270e6a4a85e,6,log_const_bt_data,8,8,0.0,8,0.0
06-cde9e8dec3ca8de88aa6cf61c1c0252c,6,hal,760,760,0.0,796,4.74
06-ceebe35d9e4d93be8dfb475de57d0e7a,6,get_buttons,136,136,0.0,136,0.0
06-cf81968be251c0c9d0b1e54437838c66,6,__init_nordicsemi_nrf54l_init,8,8,0.0,8,0.0
06-cfd5a9bfffda80650a53d04e1d200b6f,6,bt_att_create_pdu,96,96,0.0,96,0.0
06-cffdec666a88c3e8c5c09740fe183c3a,6,psa_crypto_client.c,,,,8,
06-d037f80d7d9dd0cf6f9d90d15a8fbee9,6,bt_l2cap_le_lookup_rx_cid,18,18,0.0,18,0.0
06-d08746da871a81dee07e972f3b0b1588,6,smp_dhkey_generate,56,56,0.0,56,0.0
06-d137a5e7afeae03958456d84a30ae15f,6,sc_clear,64,64,0.0,64,0.0
06-d17cca3df4bce08676733622eee8feb7,6,bt_conn_foreach,64,64,0.0,64,0.0
06-d2cf429400e8a375e4b2428a248858ef,6,smp_ident_addr_info,412,412,0.0,412,0.0
06-d311410094f862beee351cdfe28f285a,6,bt_gatt_service_register,500,500,0.0,516,3.2
06-d3bc3027cbd19249f8793b28673ed9eb,6,zms_flash_erase_sector,156,156,0.0,228,46.15
06-d3fd300c9b7eb0de862d944c9055505d,6,ccc_find_cfg,52,52,0.0,52,0.0
06-d4b89904c1bb8f7ad0394f2e2a08ff0a,6,hci_data_buf_overflow,16,16,0.0,16,0.0
06-d4fac89758d45aa577ea8bef4acbf098,6,notify_le_phy_updated,108,108,0.0,108,0.0
06-d5085c46fc7bd3c7919bf47b381ae132,6,l2cap_connected,2,2,0.0,2,0.0
06-d6188cf9ed4bd01253bc3a2c81788959,6,settings_handler_bt_cf,20,20,0.0,24,20.0
06-d649d151070d481789fadf732b3f21e3,6,mpsl_work_schedule.constprop.0,56,56,0.0,56,0.0
06-d67cf1f6c77224676f5a32fd5604020b,6,bt_settings_encode_key,96,96,0.0,96,0.0
06-d756a7477e6e784f406b2848b24679a8,6,bt_att_req_send,112,112,0.0,112,0.0
06-d7f679b18fe059f60057ada7d055f3c9,6,le_remote_feat_complete,80,80,0.0,80,0.0
06-d864c6d0ae1655db2f2e36af5f944254,6,atomic_test_bit,12,12,0.0,12,0.0
06-d881f078615aaafc5074e1a6dfec6280,6,arch_busy_wait,36,36,0.0,36,0.0
06-d894729d1f8f84d80fd1a92dd6362b44,6,psa,26,26,0.0,72,176.92
06-d960ec095d26730230ee222ac5dffc07,6,uuid128_base,17,17,0.0,17,0.0
06-d996fe2a83578944e55568d5294bd2e5,6,bt_att_fixed_chan_only,4,4,0.0,4,0.0
06-da32c75c9c5d5088a9b804dfa5d7c6e9,6,log_const_bt_buf,8,8,0.0,8,0.0
06-da69d03454203a48682fca2156e43749,6,log_const_bt_l2cap,8,8,0.0,8,0.0
06-dabe45f69fc1e6d8e8c0eccd78cdd26f,6,auto_initiated_procedures,16,16,0.0,16,0.0
06-dac4acd950fe23a20b6a8cc1f3225a7d,6,settings_name_steq,72,72,0.0,72,0.0
06-db5db518edf8e1076deb7c2f417b4911,6,uuid_16_pool,8,8,0.0,8,0.0
06-db7310f0de4c626165966be55c58fb21,6,le_legacy_conn_complete,124,124,0.0,124,0.0
06-db8e66e108099be54974e59cffa37036,6,process_queue,50,50,0.0,50,0.0
06-db9e519cb3baf62a7353e73dd3012ea9,6,sys_slist_find_and_remove.isra.0,50,50,0.0,50,0.0
06-dc3b24f1c2fe76710cf4cf17308e3c6a,6,zms_add_empty_ate,122,122,0.0,122,0.0
06-dcac47d0a725a0e72a1d6819d6441a45,6,platform.c,16,16,0.0,56,250.0
06-dcbbb9d5edf188add09b912212fe48e5,6,__init_long_wq_init,8,8,0.0,8,0.0
06-dd0de9963a6ef5d8215c5dbfbffa4747,6,chan_send,212,212,0.0,212,0.0
06-dd26d853c91c43acc86f063903df281c,6,swap.c,120,120,0.0,,
06-dde0c5d311b63699110e01929895af14,6,bt_addr_le_str,124,124,0.0,124,0.0
06-de37988adb04df98f685fc95a97bf6c7,6,net_buf_fixed_sync_evt_pool,4,4,0.0,4,0.0
06-deaf1ddf654ddab5a74afc54f382eef6,6,bt_conn_get_pkts,24,24,0.0,24,0.0
06-dedecd6c518690f8c47938c2f7a49631,6,bt_l2cap_chan_del,146,146,0.0,146,0.0
06-dee163751f6e310027ba3a7015877f41,6,sc_indicate_rsp,76,76,0.0,76,0.0
06-df53fb2b6a8b4098bd81504a7a70dd26,6,bt_hci_get_ver_str,60,60,0.0,60,0.0
06-e0cacc6380194dc40a1f0ecd68071f98,6,req_slab,32,32,0.0,32,0.0
06-e140fb51182eebfaa086707ea0614c9f,6,settings_zms_delete,,,,180,
06-e1d911b237260f69b346deae08082bb4,6,att_get,72,72,0.0,72,0.0
06-e1e26e7eafde4dc5815198ace88afd96,6,smp_keypress_notif,12,12,0.0,12,0.0
06-e33461c25025957f1c783c119c2261a7,6,bt_smp_connected,68,68,0.0,68,0.0
06-e34c534ee344f4f36670bf960b898535,6,send_pairing_rsp,52,52,0.0,,
06-e37c2c136d59a9eb52a1b71e176ae21a,6,bt_security_err_get,16,16,0.0,16,0.0
06-e38b53b5ba5b54ce7b5da85c0dcc3578,6,bt_conn_set_security,86,86,0.0,86,0.0
06-e39047d2b26358ebfbff7fcdaac45450,6,zms_find_ate_with_id,164,164,0.0,164,0.0
06-e39515b50722c7d8dd7277ee27c46b16,6,bt_crypto_aes_cmac,60,60,0.0,140,133.33
06-e3af27f470f3a54866bee7d48f2ea739,6,bt_settings_store_hash,28,28,0.0,28,0.0
06-e3f7e4c0017b92e2ba09413445e25d4a,6,arm_mpu_v8_internal.h,404,404,0.0,404,0.0
06-e412e67e0a657ca9f770db324a2c3ce8,6,find_ccc_cfg,56,56,0.0,56,0.0
06-e43860f05d5fcb0b5838e37ea7194390,6,settings_load,6,6,0.0,6,0.0
06-e443fc9dba3d07931ee3dde03ce0218d,6,bt_l2cap_le_lookup_tx_cid,18,18,0.0,18,0.0
06-e44706e0b36a3e932f37bc382a2f8cb7,6,log_const_fs_zms,8,8,0.0,8,0.0
06-e4547d41a648703f17c77745d8fef08e,6,__stdout_hook_install,24,24,0.0,24,0.0
06-e5529e550136d61b0cfc703d9341765d,6,log_const_bt_conn,8,8,0.0,8,0.0
06-e5546a5dc03f8ecf9ff72bc04e0992f7,6,bt_conn_auth_info_cb_register,48,48,0.0,48,0.0
06-e55be7ea927ffb1a436678fc3dc8fe7c,6,id_create.constprop.0,112,112,0.0,112,0.0
06-e5a6d5a839f81c69fb76ed8b54db4ffc,6,bt_uuid_cmp,92,92,0.0,92,0.0
06-e5bd371a9bc6bdef15d285a6a3e9492a,6,zms_validate_closed_sector,82,82,0.0,82,0.0
06-e5f0f1be584dede2ecf8c125d267a4e7,6,log_const_bt_hci_core,8,8,0.0,8,0.0
06-e62f6ece2c02546b3a47ee42d155d7d1,6,dk_read_buttons,32,32,0.0,32,0.0
06-e77d9f769e0d25fc0cb00448743a2cc4,6,hci_encrypt_change,164,164,0.0,164,0.0
06-e80fabe20cad6c52137bf1a113540e16,6,bt_uuid_create,64,64,0.0,64,0.0
06-e817855253b75f0155baebd628fe2f73,6,bt_gatt_pairing_complete,32,32,0.0,32,0.0
06-e81c3d91557686f6da27841f0198aee5,6,hci_disconn_complete_prio,84,84,0.0,92,9.52
06-e8f2c2e47234a5a22c0f849107573ad1,6,zms_get_data_length,18,18,0.0,18,0.0
06-e982cc9035c389393f332acaa288740b,6,sc_set,204,204,0.0,204,0.0
06-e99066d7efe3290efb24a5b71fe1067f,6,long_wq_init,56,56,0.0,56,0.0
06-e9aaad6095adf6bc946066ee17d084b8,6,net_buf_fixed_alloc_discardable_pool,12,12,0.0,12,0.0
06-e9f59e0623b1ba9735a31b8f3fe84f2f,6,le_conn_param_neg_reply,64,64,0.0,64,0.0
06-ea1757f7d40d699f6e55e83a079f56b2,6,att_read_blob_req,24,24,0.0,24,0.0
06-ea61a73b402c6d3214e97faf8a052021,6,bt_smp_disconnected,100,100,0.0,100,0.0
06-eb57d5da40ed168a0680f5e4f78ef318,6,sys_mem_swap.constprop.0,28,28,0.0,28,0.0
06-eb74b9901a3cb96bb1bff1e08cc35b9d,6,bt_gatt_attr_read_service,82,82,0.0,56,-31.71
06-ebbd874878c52441c831920896d9efd6,6,bt_gatt_attr_read_cpf,70,70,0.0,60,-14.29
06-ecc2c4fedeb39895b5b8b12a83ec41e7,6,l2cap_send_sig,34,34,0.0,34,0.0
06-ecd2dd687ab0d7a8048822e0bce91cb8,6,uuid_to_uuid128,120,120,0.0,120,0.0
06-ed074cb82f67b42a67456606fb26d71d,6,bt_long_wq_reschedule,12,12,0.0,12,0.0
06-ed1300bbdc060cd68a9cb6cdf5044cf3,6,bt_hci_evt_le_dhkey_complete,28,28,0.0,,
06-ee22ce378bb1e141934c749591abaad1,6,bt_crypto_f4,74,74,0.0,74,0.0
06-ee312e7dc4e3ba23956e5230e657db5f,6,smp_encrypt_info,96,96,0.0,4,-95.83
06-ee9b70a371ea560e56d7fe63615b030e,6,bt_hci_cmd_create,120,120,0.0,120,0.0
06-ef06feca5df3a8ea4e8e421c281fcc26,6,deferred_work,276,276,0.0,276,0.0
06-ef0eaffec0e0727a47436b4043ac8b45,6,hci_rx_pool_destroy,,,,32,
06-ef5c1c62c7e7156343961bbc663806ca,6,pub_key_work,,,,16,
06-ef636462f3922d7178efbf0c5857d584,6,default_flash_map,144,144,0.0,144,0.0
06-ef75304b9062882655f6563775a38e51,6,sys_put_le64,32,32,0.0,32,0.0
06-f011f01fabfe7726241a913fd651a643,6,bt_crypto_g2,92,92,0.0,92,0.0
06-f0727d5b3b1849d29c3629651e506a20,6,uuid_register.constprop.0,136,136,0.0,136,0.0
06-f09f4ee93a5e1cc59811afe580017d7a,6,bt_conn_auth_cb_register,52,52,0.0,52,0.0
06-f172d1f5a926d2e2750fb3a1edf0f2f2,6,atomic_and.isra.0,16,16,0.0,16,0.0
06-f18ffe9dac5bea1d4def16d3434a4497,6,bt_hci_cmd_send_sync,344,344,0.0,344,0.0
06-f2188657fffff7657140c8bc49099985,6,le_conn_param_req,188,188,0.0,188,0.0
06-f2416359fa30196417bff6b39e0ff015,6,bt_crypto_f6,160,160,0.0,160,0.0
06-f26ce4302d9296bf3d5a8bc385c539e2,6,att_write_cmd,38,38,0.0,38,0.0
06-f2fb858331872d1db8cb65073441a80d,6,match_uuid,8,8,0.0,8,0.0
06-f3d7c677386b297e037a70d045d1714f,6,bt_gatt_indicate,296,296,0.0,296,0.0
06-f41d1dbbf14fdc36c251a0bb708993ea,6,sc_save,116,116,0.0,116,0.0
06-f4866826640961e031952a22baddd064,6,gatt_delayed_store_find,56,56,0.0,56,0.0
06-f57ab843c7065817a2c3a08f7a0cb753,6,bt_le_adv_lookup_legacy,8,8,0.0,8,0.0
06-f58b0b7cbe212f03e5b72109bb1421aa,6,net_buf_fixed_alloc_fragments,12,12,0.0,12,0.0
06-f59915382b90fee80148414dc9d8dc81,6,bt_id_add,352,352,0.0,352,0.0
06-f5c9d28f8ce674690b8985e0b6fc0e73,6,bt_gatt_req_set_mtu,2,2,0.0,2,0.0
06-f645c97e4bb63b613e5831c8a2204272,6,smp_ident_sent,80,80,0.0,,
06-f6a93cd2f7942de6d9227332a1719622,6,bt_addr_le_eq,16,16,0.0,16,0.0
06-f724915b8343fb179c1b167d6992dad6,6,bt_conn_le_param_update,70,70,0.0,70,0.0
06-f7759b01b787b6a1be1db9a5eccbd672,6,att_mtu_req,80,80,0.0,80,0.0
06-f777c2cd0d27b25456f62465081a8ed6,6,update_keys_check,66,66,0.0,66,0.0
06-f79a088d772b184ca2476b0b7e069d0b,6,acl_get_and_clear_cb,64,64,0.0,64,0.0
06-f7b8ebcd6eb644273412c45a030fb381,6,att_pool,52,52,0.0,52,0.0
06-f80539f6f6a8a29c8582ef0aa291102d,6,tx_work,16,16,0.0,16,0.0
06-f88b5eba746f6261600bc726401a39b9,6,syscalls,12,12,0.0,40,233.33
06-f88f10372f8d544a5e60593dd923f7da,6,bt_att_chan_create_pdu,124,124,0.0,160,29.03
06-f89b971f9ed9a8859f5044cb7c3b9cd8,6,find_type_cb,352,352,0.0,352,0.0
06-f8cb31fd6ba6996ad40e77ede3a7902c,6,hci_num_completed_packets,248,248,0.0,248,0.0
06-f9d7b88e9fc8b2604283baede29265cc,6,hci_internal.c,2038,2038,0.0,1906,-6.48
06-fa05914edaa05371db5014f4ccbe2da0,6,net_buf_fixed_att_pool,4,4,0.0,4,0.0
06-fa7813b7c54a2c0e9b4b5de804353df0,6,settings_zms_backend_init,64,64,0.0,,
06-fa8a8fc47b9d98e10112767600dc613d,6,bt_gatt_attr_read_chrc,106,106,0.0,84,-20.75
06-fb9d3c17a3bfbeb25fc1f91f70f8b50f,6,bt_pub_key_is_debug,24,24,0.0,24,0.0
06-fc25cd7aa712da4466079c360dd53413,6,disconnected_cb,180,180,0.0,180,0.0
06-fc9c32e803f875b9a9e00443c2c04b0a,6,legacy_pairing_confirm,128,128,0.0,,
06-fcd17e68f465e9dc3ef2655334b6ef56,6,bt_conn_unref,128,128,0.0,128,0.0
06-fd2a391d539d75f14e1eed49d9f44771,6,picolibc_put,10,10,0.0,10,0.0
06-fd7b1441a6a24f2765a4659cfc53469c,6,bt_conn_lookup_handle,60,60,0.0,60,0.0
06-fd8c5bfd6e019e67a1da2bb7bb75c827,6,settings_subsys_init,60,60,0.0,60,0.0
06-fdbf18e4fcbff2a65af328bbf7fdab1d,6,bt_setup_random_id_addr,212,212,0.0,212,0.0
06-fdcec0bfd974acbd608c4b1fd4f9bee4,6,zms_ate_crc8_update,18,18,0.0,18,0.0
06-fe65966e9a65aa12b2f1734e09ef7587,6,prio_events,40,40,0.0,40,0.0
06-fe69fd0a878b10d190c924b2398bad9c,6,drivers,9229,9237,0.09,9595,3.97
06-feff98da6d06df459d918bf2a32ce0b2,6,attr_read_type_cb,32,32,0.0,32,0.0
06-ff08d3e63f52ececc6da61e497b2affa,6,bt_conn_lookup_state_le,92,92,0.0,92,0.0
06-ff7c5cd518124b863e48684392106ccd,6,z_arm_fatal_error,112,112,0.0,112,0.0
07-005f9c4aabe7c1f6e4cb1a2a20fbf487,7,buffer_alloc_free_mutexed,,,,296,
07-01b706d8a8c55e696ac9b27b3d7ed5f5,7,system_nrf54l.c,200,240,20.0,248,24.0
07-0453db7b4f7e48d8a1240517b218de7c,7,arch_swap,52,52,0.0,,
07-049c9284c1938b0bc739ded7f6159700,7,blvl_ccc_cfg_changed,32,32,0.0,32,0.0
07-04c078d6acbd56aa06487fd064cc27a9,7,level_cpf,8,8,0.0,8,0.0
07-04c1e4672334cd398014917d7255a543,7,nrfx_power_clock_irq_handler,4,4,0.0,4,0.0
07-056be193e4752a9c4865c1bbc0b6a3af,7,z_arm_interrupt_init,32,32,0.0,32,0.0
07-0775c8329d47ef4334af6e40d0e0d83e,7,psa_driver_wrapper_export_public_key,,,,100,
07-08884f56b5804fb63f662dea42a260b7,7,aes_encrypt.c,1002,1002,0.0,,
07-09101bb2d9b87ebe5b7a489de39283d2,7,psa_get_and_lock_transparent_key_slot_with_policy,,,,34,
07-0a71d5c5e323fa94e050d79dd19ee8d1,7,arch_new_thread,56,56,0.0,56,0.0
07-0cdeea0da7917226eb26638b8f39c6a2,7,psa_driver_wrapper_get_key_buffer_size,,,,48,
07-0de9d70044f3fb47f6dcdd3d89126ebf,7,psa_mac_sign_setup,,,,6,
07-0e2197f26d63cf055986d66d962c46a4,7,psa_remove_key_data_from_memory,22,22,0.0,22,0.0
07-0e9eccd2e30f471b8a371b74d32a3ecb,7,arch_switch_to_main_thread,64,64,0.0,56,-12.5
07-0eb70b66a36643d931aa590d56213c7d,7,hids_outp_rep_ref_read,38,38,0.0,38,0.0
07-0f136d9604dbc292d653fb4b1b414746,7,z_irq_spurious,8,8,0.0,8,0.0
07-0f8109b4a3536bb52edf708464528010,7,psa_register_read,,,,26,
07-10946a59d1222a043c7e56bb4899da45,7,psa_validate_key_location,,,,4,
07-123e994c276a9b86b8892d73142398e2,7,psa_finish_key_creation.constprop.0,,,,84,
07-130d38f30cd398696393843746c9dbec,7,z_arm_mpu_init,348,348,0.0,348,0.0
07-13dcbc38068b87960c87040c89c0b39c,7,log_const_mpu,8,8,0.0,8,0.0
07-142c1978ce556f821ec99cc3f73ae7da,7,psa_fail_key_creation.constprop.0,,,,48,
07-15a8be0d3db8dcbeb6b8d802bb4e0dce,7,hids_boot_kb_inp_rep_ccc_changed,22,22,0.0,22,0.0
07-1624e07ccc376ea1ff17a5f7f982619f,7,kernel.h,12,12,0.0,40,233.33
07-1625d76be5b128c0bdac61cfa930b20c,7,bt_rand,72,72,0.0,72,0.0
07-16ea38f91b51d4ea00839c27d8d9487b,7,psa_mac_sign_finish,,,,110,
07-189daf8e9cf5b135a6936a764c68cf92,7,psa_driver_wrapper_init,4,4,0.0,4,0.0
07-192db6c313291f50b9792110d11010ad,7,hci_internal_msg_get,44,44,0.0,44,0.0
07-1a4883410643f7994303a955071cad10,7,psa_driver_wrapper_free_random,6,6,0.0,6,0.0
07-1b6b3fe9e7802e8131cd9cbbd1d58a60,7,read_blvl,40,40,0.0,40,0.0
07-1be6cea27559ad9ef46784dca14391d9,7,log_const_bt_sdc_crypto,8,8,0.0,8,0.0
07-1c16c2b23fd798ce24735da23200aab7,7,psa_driver_wrapper_destroy_builtin_key,,,,24,
07-1cc6d3b9ce4b109bf9e03f93cdc58145,7,psa_driver_wrapper_mac_update,,,,18,
07-1cfa03daa1f29ee5406b4966b64c5758,7,arch_irq_unlock_outlined,14,14,0.0,14,0.0
07-1d580757cb6817df9078ae2cdb08e25c,7,arch_cpu_atomic_idle,30,30,0.0,30,0.0
07-1da14b4a1f497cd2740fc098ba75ea51,7,hci_driver_receive_process,308,308,0.0,296,-3.9
07-1de6ed55fdfe4c9ac8915f003dc29e29,7,static_regions,12,12,0.0,12,0.0
07-1e449a36970d15187ecfb9d931b56cdf,7,psa_import_key_into_slot,,,,68,
07-1ef05d8e793d3dad3e6323ccea9c1d82,7,z_arm_fault_init,32,32,0.0,32,0.0
07-1f095b96f3114c1aebfd60fc999fe5da,7,nrfy_pwm.h,118,118,0.0,118,0.0
07-1f78a64ca046bc206c76004740ac5515,7,nrfx_clock_enable,2,2,0.0,2,0.0
07-20f48e958a714bfaf1adbfff4adf70d4,7,threading_alt.c,64,64,0.0,92,43.75
07-20f61ed422ae0239400a76f308ab5cb3,7,log_const_bas,8,8,0.0,8,0.0
07-2174b0ea06ea427ed0098ff35ae64054,7,bt_hids_inp_rep_send_userdata,,,,352,
07-22a7356ea3d3a9b15dc7969fcd1d2963,7,psa_driver_wrapper_init_random,6,6,0.0,6,0.0
07-23fed543a8e8539cd3a971d0fe9c9160,7,__init_mpsl_low_prio_init,8,8,0.0,8,0.0
07-25d902c24283ab8cfbac54dfa101ad31,7,src,9229,9237,0.09,9595,3.97
07-28a3c4b8dfa0dc23a6b8c6a81e7e2b68,7,mpsl_rtc0_isr_wrapper,22,22,0.0,22,0.0
07-2a276ab0b3c581bafa42ccef5448f86c,7,hids_ctrl_point_write,56,56,0.0,56,0.0
07-2be2c30ce02ce9d830f364b7f0b53dc4,7,mbedtls_memory_buffer_alloc_init,,,,120,
07-2ce6a590fda2d6f753b3a456a4fb616b,7,nrf_flash_sync_is_required,24,24,0.0,24,0.0
07-2d2f8e815fc804a1403684af0f3c63b5,7,psa_export_key,,,,64,
07-2d6a4a738ceb8495048f4b03daa2f4cf,7,utils.c,48,48,0.0,,
07-2e06597cb5afe2169c834468055e6c80,7,psa_crypto_init,260,260,0.0,260,0.0
07-2e780c5cf6a4044a7593b1768e9d9071,7,psa_get_initialized,76,76,0.0,76,0.0
07-2e7be440aff8e93f991fccd140657bc8,7,nrf_security_events.c,38,38,0.0,38,0.0
07-2f003f44d073a520cd8d8fa0ba0ddb2c,7,psa_validate_unstructured_key_bit_size,,,,94,
07-2f5bbea981b9a1ac72b1d3d147abdc54,7,bus_fault.constprop.0,200,200,0.0,200,0.0
07-33361da7b028fef29152fbbdaf270c9e,7,nrf_flash_sync_get_timestamp_begin,2,2,0.0,2,0.0
07-354dcec8d597dbf3a1f4b392b7b20115,7,mbedtls_free_func,4,4,0.0,4,0.0
07-3579004536b78bb9febe7eb49c880fcc,7,hids_info_read,24,24,0.0,24,0.0
07-3755c07814812cc769fa3768ae62d485,7,platform_calloc_uninit,,,,4,
07-37c0486d3583e8dd782ba045455c7347,7,psa_get_key_slots_initialized,,,,48,
07-37f28678277ab8eeb7eb53291fb3c30e,7,nrfy_gpiote.h,88,88,0.0,88,0.0
07-381c560b0d3a91a5fb1128629753f761,7,hci_driver_close,36,36,0.0,46,27.78
07-383bea548881fde082e7a36dcb19370b,7,hids_boot_kb_outp_report_read,132,132,0.0,136,3.03
07-38e8ceda6bdd748f7feaea9d12a278cb,7,psa_driver_wrapper_key_agreement,,,,46,
07-3b0c916fc160b68907802f2eec48114f,7,mbedtls_calloc,,,,12,
07-3b1520dc7c08686ac6b30f1bda636757,7,hci_cmd_le_generate_dhkey_v2,16,16,0.0,,
07-3c9cb68f9268387ec6d2b3dc6fcdaedb,7,region_init,52,52,0.0,52,0.0
07-3cefdcdca036ec98cce48f1f316d338f,7,psa_driver_wrapper_get_random,6,6,0.0,6,0.0
07-3da79d91d2d9cf01585f5a937e380b0b,7,nrf_gpiote.h,44,44,0.0,44,0.0
07-3e44c4b15882b5aa21951fe85ee99ba0,7,psa_initialize_key_slots,16,16,0.0,16,0.0
07-3e4cc30d83ce92ea7c4d0bb9997a7c77,7,psa_start_key_creation.constprop.0,,,,196,
07-3e84860958a404e926c0cda1c5f2e838,7,z_arm_fault,488,488,0.0,488,0.0
07-3f61e178c09be200c3d7f17d5e0c287f,7,receive_signal_raise,52,52,0.0,52,0.0
07-421451f6709a4711f41daab3f9e3ad72,7,hids_protocol_mode_write,128,128,0.0,128,0.0
07-427e407fe1640df17afaf047e1da577f,7,ecdh_cmd_process,260,260,0.0,,
07-4291b45a68e90878bd4180e3d9286b0d,7,mpsl_constlat_request_callback,12,12,0.0,12,0.0
07-42f21dc4cdb710ce9a514d7242e006c2,7,log_const_bt_sdc_hci_driver,8,8,0.0,8,0.0
07-42f2e8951c265a91f67195bbf8c88782,7,hids_protocol_mode_read,96,96,0.0,96,0.0
07-433aec85595611ff0bf0720f9251d135,7,mpsl_calibration_work_handler,36,36,0.0,44,22.22
07-438aece19cc8a36a806a34eecfd8aba3,7,mpu_configure_region,50,50,0.0,50,0.0
07-451987330f40286d1bfa6381776baf5c,7,hids_feat_rep_read,140,140,0.0,148,5.71
07-4538106825770601f73412f227f0af00,7,hids_inp_rep_read,120,120,0.0,116,-3.33
07-45d15a83a33f505ab5fe146786a59c42,7,hids_inp_rep_ref_read,40,40,0.0,40,0.0
07-474db0c849f985d820ccd4dc34de68d5,7,psa_wipe_key_slot,58,58,0.0,58,0.0
07-476890748fd0126b131dad75a3019294,7,__init___device_dts_ord_110,8,,,,
07-47b7599abe8e76f0c1c096609be4008b,7,bas_init,4,4,0.0,4,0.0
07-49b0d955516c19f4902003fd0f640f2d,7,usage_fault.constprop.0,184,184,0.0,184,0.0
